source,target,year,month,day,mode,companion
212,145,1664,2,20,boat,
145,788,1664,2,20,boat,
788,422,1664,2,22,walk,
422,789,1664,2,22,walk,
789,541,1664,2,22,coach,
541,789,1664,2,22,walk,Henry Moore
789,788,1664,2,22,coach,
788,422,1664,2,23,walk,
422,789,1664,2,23,walk,Sir W. Rider
789,788,1664,2,23,walk,
788,642,1664,2,24,boat,
642,523,1664,2,24,walk,
523,106,1664,2,24,boat,
106,789,1664,2,24,walk,
789,788,1664,2,24,walk,
788,2,1664,2,25,coach,Sir W. Coventry
2,788,1664,2,25,walk,John Creed
788,145,1664,2,25,walk,John Creed
145,788,1664,2,25,walk,John Creed
788,422,1664,2,26,walk,
422,789,1664,2,26,walk,
789,788,1664,2,26,walk,
788,422,1664,2,27,walk,
422,2,1664,2,27,walk,Sir W. Coventry
2,788,1664,2,27,walk,
788,545,1664,2,28,walk,
545,788,1664,2,28,coach,Sir J. Robinson
788,540,1664,2,29,coach,Sir W. Penn
540,539,1664,2,29,walk,Sir Philip Warwick
539,642,1664,2,29,walk,
642,755,1664,2,29,walk,Sir W. Penn
755,789,1664,2,29,walk,Sir W. Warren
789,419,1664,2,29,boat,
419,788,1664,2,29,walk,
788,514,1664,2,29,walk,
514,788,1664,2,29,walk,
788,422,1664,3,1,walk,
422,789,1664,3,1,walk,
789,788,1664,3,1,walk,John Creed;Mr. Hunt
788,145,1664,3,1,walk,John Creed
145,788,1664,3,1,walk,John Creed
788,422,1664,3,2,walk,
422,106,1664,3,2,walk,
106,789,1664,3,2,walk,
789,788,1664,3,2,walk,
788,422,1664,3,3,walk,
422,788,1664,3,3,walk,W. Howe
788,422,1664,3,4,walk,
422,341,1664,3,4,coach,
341,566,1664,3,4,boat,
566,667,1664,3,4,boat,Mr. Shish
667,212,1664,3,4,walk,
212,145,1664,3,4,walk,
145,788,1664,3,4,boat,uncle Wight
788,341,1664,3,4,coach,uncle Wight
341,642,1664,3,4,walk,
642,341,1664,3,4,walk,
341,789,1664,3,4,walk,uncle Wight
789,788,1664,3,4,walk,
788,422,1664,3,5,walk,
422,789,1664,3,5,walk,uncle Wight
789,788,1664,3,5,walk,
788,422,1664,3,7,walk,
422,788,1664,3,7,walk,
788,158,1664,3,7,coach,
158,788,1664,3,7,walk,
788,422,1664,3,8,walk,
422,789,1664,3,8,coach,Sir W. Coventry
789,788,1664,3,8,walk,Luellin
788,158,1664,3,8,walk,
158,788,1664,3,8,walk,
788,341,1664,3,10,coach,
341,611,1664,3,10,walk,
611,342,1664,3,10,walk,
342,642,1664,3,10,walk,
642,342,1664,3,10,walk,
342,59,1664,3,10,walk,
59,788,1664,3,10,walk,
788,422,1664,3,11,walk,
422,106,1664,3,11,walk,
106,789,1664,3,11,walk,
789,788,1664,3,11,walk,
788,422,1664,3,12,walk,
422,789,1664,3,12,walk,
789,145,1664,3,12,walk,
145,225,1664,3,12,walk,
225,788,1664,3,12,walk,
788,341,1664,3,13,walk,
341,567,1664,3,13,walk,
567,667,1664,3,13,boat,Mr. Shish
667,145,1664,3,13,walk,
145,212,1664,3,13,walk,
212,788,1664,3,13,walk,
788,341,1664,3,14,coach,
341,642,1664,3,14,walk,
642,341,1664,3,14,walk,
341,59,1664,3,14,walk,
59,419,1664,3,14,walk,
419,174,1664,3,14,walk,
174,788,1664,3,14,coach,
788,422,1664,3,15,walk,
422,59,1664,3,15,coach,
59,788,1664,3,15,coach,
788,419,1664,3,15,walk,
419,788,1664,3,15,walk,
788,59,1664,3,16,walk,
59,789,1664,3,16,walk,
789,419,1664,3,16,coach,
419,788,1664,3,16,coach,
788,422,1664,3,17,walk,
422,59,1664,3,17,walk,
59,789,1664,3,17,walk,
789,788,1664,3,17,walk,
788,59,1664,3,18,walk,
59,544,1664,3,18,walk,
544,788,1664,3,18,coach,
788,59,1664,3,19,coach,
59,788,1664,3,19,coach,
788,59,1664,3,21,walk,father Pepys;brother John
59,788,1664,3,21,walk,father Pepys;brother John
788,419,1664,3,25,boat,
419,788,1664,3,25,boat,
788,174,1664,3,25,coach,
174,788,1664,3,25,coach,
788,422,1664,3,26,walk,
422,789,1664,3,26,walk,
789,788,1664,3,26,walk,
788,145,1664,3,31,walk,John Creed
145,788,1664,3,31,walk,John Creed
788,174,1664,3,31,coach,
174,788,1664,3,31,coach,
788,422,1664,4,1,walk,
422,789,1664,4,1,walk,
789,642,1664,4,1,coach,
642,789,1664,4,1,walk,John Creed
789,788,1664,4,1,walk,
788,422,1664,4,2,walk,
422,106,1664,4,2,walk,
106,789,1664,4,2,walk,
789,605,1664,4,2,walk,Sir W. Warren
605,212,1664,4,2,walk,Sir W. Warren
212,667,1664,4,2,walk,Sir W. Warren
667,212,1664,4,2,walk,Sir W. Warren
212,604,1664,4,2,boat,Sir W. Warren
604,788,1664,4,2,walk,Sir W. Warren
788,448,1664,4,4,walk,
448,650,1664,4,4,walk,
650,540,1664,4,4,walk,
540,610,1664,4,4,walk,
610,442,1664,4,4,walk,Sir J. Minnes
442,540,1664,4,4,walk,
540,788,1664,4,4,coach,Sir W. Coventry;Sir W. Batten;Sir W. Penn
788,341,1664,4,4,coach,
341,642,1664,4,4,walk,
642,788,1664,4,4,walk,
788,174,1664,4,5,walk,Anthony Joyce
174,610,1664,4,5,walk,
610,341,1664,4,5,coach,
341,448,1664,4,5,walk,
448,610,1664,4,5,walk,
610,788,1664,4,5,walk,Anthony Joyce's wife
788,422,1664,4,6,walk,
422,684,1664,4,6,coach,
684,426,1664,4,6,coach,
426,642,1664,4,6,coach,
642,789,1664,4,6,walk,
789,174,1664,4,6,walk,
174,788,1664,4,6,coach,
788,341,1664,4,7,walk,
341,789,1664,4,7,walk,
789,788,1664,4,7,walk,
788,642,1664,4,8,boat,Sir W. Batten
642,145,1664,4,8,boat,Sir W. Batten
145,788,1664,4,8,boat,
788,540,1664,4,9,coach,
540,642,1664,4,9,walk,
642,174,1664,4,9,coach,
174,788,1664,4,9,walk,
788,540,1664,4,11,walk,
540,541,1664,4,11,walk,John Creed
541,174,1664,4,11,walk,
174,610,1664,4,11,walk,
610,414,1664,4,11,walk,
414,788,1664,4,11,walk,Mr. Blagrave
788,411,1664,4,11,walk,
411,275,1664,4,11,coach,Mrs. Hunt;aunt Wight;Mrs. Steward
275,788,1664,4,11,coach,
788,341,1664,4,12,coach,W. Howe
341,392,1664,4,12,walk,W. Howe
392,341,1664,4,12,walk,W. Howe
341,788,1664,4,12,coach,
788,174,1664,4,13,coach,father Pepys;brother John
174,540,1664,4,13,coach,
540,85,1664,4,13,coach,Sir W. Coventry
85,788,1664,4,13,coach,Colonel Froud
788,422,1664,4,14,walk,
422,540,1664,4,14,walk,
540,642,1664,4,14,walk,John Creed
642,106,1664,4,14,walk,John Creed
106,788,1664,4,14,coach,
788,789,1664,4,15,walk,
789,158,1664,4,15,coach,
158,419,1664,4,15,coach,
419,592,1664,4,15,coach,
592,788,1664,4,15,coach,
788,422,1664,4,16,walk,
422,2,1664,4,16,walk,Sir W. Coventry
2,788,1664,4,16,walk,
788,416,1664,4,16,walk,
416,788,1664,4,16,walk,
788,540,1664,4,18,coach,
540,610,1664,4,18,walk,
610,789,1664,4,18,coach,Sir W. Penn
789,540,1664,4,18,coach,
610,364,1664,4,18,walk,Mr. Blagrave
364,610,1664,4,18,walk,
610,411,1664,4,18,walk,
411,275,1664,4,18,coach,aunt Wight;Mrs. Hunt;Mrs. Steward
275,788,1664,4,18,coach,
788,610,1664,4,19,walk,
610,566,1664,4,19,boat,John Creed;Vernaty
566,789,1664,4,19,walk,
789,788,1664,4,19,walk,
788,610,1664,4,20,coach,
610,789,1664,4,20,coach,Sir W. Penn
789,540,1664,4,20,coach,
540,788,1664,4,20,coach,Sir W. Penn
788,540,1664,4,21,coach,John Creed
540,610,1664,4,21,walk,John Creed
610,789,1664,4,21,walk,
789,592,1664,4,21,walk,
592,788,1664,4,21,walk,
788,422,1664,4,22,boat,
422,212,1664,4,22,boat,
212,667,1664,4,22,walk,Mr. Deane
667,212,1664,4,22,walk,Mr. Deane
212,341,1664,4,22,coach,Mr. Deane
341,419,1664,4,22,coach,
419,275,1664,4,22,coach,Mrs. Turner;The. Turner
275,419,1664,4,22,coach,
419,541,1664,4,22,coach,
541,419,1664,4,22,coach,
419,788,1664,4,22,coach,
788,605,1664,4,23,boat,Sir W. Warren
605,789,1664,4,23,walk,
789,788,1664,4,23,walk,
788,341,1664,4,25,coach,Sir W. Penn
341,540,1664,4,25,walk,Sir W. Penn;Sir W. Coventry;Sir W. Rider
540,341,1664,4,25,walk,Sir W. Coventry;Sir W. Rider
341,788,1664,4,25,coach,
788,640,1664,4,26,coach,Edward Montagu;John Creed
640,540,1664,4,26,walk,Edward Montagu;John Creed
540,789,1664,4,26,walk,John Creed
789,642,1664,4,26,coach,
642,789,1664,4,26,walk,
789,788,1664,4,26,walk,
788,451,1664,4,27,coach,
451,789,1664,4,27,coach,Alderman Backwell
789,629,1664,4,27,walk,
629,341,1664,4,27,coach,
341,788,1664,4,27,coach,
788,540,1664,4,29,walk,Sir W. Rider;Cutler
540,789,1664,4,29,walk,
789,341,1664,4,29,coach,Luellin;Mr. Mount
341,788,1664,4,29,coach,
788,422,1664,4,30,walk,
422,789,1664,4,30,walk,Sir W. Rider;Cutler
789,442,1664,4,30,walk,Sir W. Rider;Cutler
442,667,1664,4,30,boat,Sir W. Warren
667,212,1664,4,30,walk,Sir W. Warren
212,788,1664,4,30,boat,Sir W. Warren
788,540,1664,5,2,boat,Sir W. Batten;Sir J. Minnes
540,610,1664,5,2,walk,
610,789,1664,5,2,coach,Mr. Rawlinson
789,341,1664,5,2,walk,
341,577,1664,5,2,coach,Captain Ferrers
577,541,1664,5,2,coach,Captain Ferrers
541,788,1664,5,2,coach,
788,395,1664,5,3,boat,Mr. Bland
395,540,1664,5,3,walk,John Creed;Vernaty;Sir W. Rider
540,610,1664,5,3,walk,John Creed
610,788,1664,5,3,coach,
788,422,1664,5,4,walk,
422,341,1664,5,4,coach,
341,788,1664,5,4,boat,
788,106,1664,5,4,walk,
106,789,1664,5,4,walk,
789,788,1664,5,4,walk,
788,540,1664,5,5,walk,uncle Wight
540,789,1664,5,5,walk,
789,788,1664,5,5,walk,
788,422,1664,5,7,walk,
422,788,1664,5,7,walk,Mr. Deane
788,544,1664,5,8,walk,
544,516,1664,5,8,walk,
516,788,1664,5,8,walk,
788,540,1664,5,9,coach,Sir W. Penn
540,341,1664,5,9,walk,
341,788,1664,5,9,coach,
788,667,1664,5,12,boat,
667,212,1664,5,12,walk,Mr. Deane
212,145,1664,5,12,walk,Commissioner Pett
145,788,1664,5,12,boat,
788,667,1664,5,13,boat,
667,788,1664,5,13,boat,
788,448,1664,5,13,walk,
448,788,1664,5,13,walk,John Creed
788,540,1664,5,16,walk,
540,394,1664,5,16,walk,Mr. Pierce
394,610,1664,5,16,walk,
610,788,1664,5,16,coach,
788,642,1664,5,18,walk,
642,788,1664,5,18,walk,
788,85,1664,5,19,coach,Sir W. Penn
85,540,1664,5,19,walk,Sir W. Penn
540,642,1664,5,19,walk,Mr. Povy
642,788,1664,5,19,coach,
788,667,1664,5,22,boat,John Creed
667,145,1664,5,22,boat,John Creed
145,225,1664,5,22,walk,Mr. Wayth
225,788,1664,5,22,boat,John Creed
788,667,1664,5,23,boat,Mr. Hater
667,145,1664,5,23,boat,Mr. Hater
145,788,1664,5,23,boat,Mr. Hater;rain
788,422,1664,5,26,walk,
422,788,1664,5,26,walk,
788,341,1664,5,26,coach,
341,788,1664,5,26,coach,
788,422,1664,5,27,walk,
422,256,1664,5,27,boat,Mr. Wayth
256,788,1664,5,27,walk,
788,540,1664,5,28,walk,
540,789,1664,5,28,walk,Mr. Cutler;Sir W. Rider
789,788,1664,5,28,walk,Mr. Deane
788,540,1664,5,29,walk,Mr. Povy
540,642,1664,5,29,walk,Mr. Povy
642,395,1664,5,29,walk,Mr. Povy
395,788,1664,5,29,walk,Mr. Povy
788,341,1664,5,31,walk,
341,422,1664,5,31,coach,
422,540,1664,5,31,coach,
540,341,1664,5,31,walk,
341,788,1664,5,31,coach,
788,667,1664,6,1,boat,
667,145,1664,6,1,boat,
145,523,1664,6,1,boat,
523,123,1664,6,1,walk,
123,577,1664,6,1,walk,Elizabeth Pepys
577,788,1664,6,1,coach,
788,422,1664,6,2,walk,
422,789,1664,6,2,walk,
789,540,1664,6,2,coach,Sir J. Minnes;Sir W. Coventry
540,642,1664,6,2,walk,
642,788,1664,6,2,coach,Sir J. Minnes
788,540,1664,6,3,coach,
540,642,1664,6,3,coach,
642,788,1664,6,3,coach,
788,540,1664,6,4,coach,
540,422,1664,6,4,boat,Sir W. Coventry
422,540,1664,6,4,boat,Sir W. Coventry
540,788,1664,6,4,coach,
788,642,1664,6,6,boat,Mr. Gauden
642,341,1664,6,6,coach,
341,145,1664,6,6,boat,
145,588,1664,6,6,boat,Sir W. Batten
588,642,1664,6,6,barge,Sir W. Batten
642,788,1664,6,6,coach,
788,540,1664,6,9,coach,
540,642,1664,6,9,coach,
642,788,1664,6,9,coach,
788,642,1664,6,10,boat,
642,541,1664,6,10,walk,Captain Taylor
541,789,1664,6,10,walk,
789,788,1664,6,10,boat,
788,145,1664,6,13,boat,Captain Taylor
145,642,1664,6,13,boat,
642,540,1664,6,13,walk,Sir W. Coventry
540,582,1664,6,13,boat,John Creed
582,212,1664,6,13,boat,John Creed
212,788,1664,6,13,boat,John Creed
788,291,1664,6,14,coach,
291,341,1664,6,14,coach,
341,788,1664,6,14,coach,
788,667,1664,6,15,walk,Captain Witham;Mr. Tooker
667,788,1664,6,15,walk,
788,341,1664,6,15,walk,John Creed;Lord Sandwich's daughters
341,212,1664,6,15,boat,John Creed;Lord Sandwich's daughters
212,523,1664,6,15,boat,John Creed;Lord Sandwich's daughters
523,341,1664,6,15,coach,John Creed;Lord Sandwich's daughters
341,788,1664,6,15,coach,John Creed
788,303,1664,6,16,walk,
303,540,1664,6,16,walk,
540,642,1664,6,16,walk,
642,788,1664,6,16,coach,
788,789,1664,6,16,walk,John Creed
789,788,1664,6,16,walk,John Creed
788,422,1664,6,17,walk,
422,667,1664,6,17,boat,
667,145,1664,6,17,boat,Sir W. Batten;Lady Batten
145,788,1664,6,17,boat,
788,642,1664,6,20,boat,
642,610,1664,6,20,walk,
610,650,1664,6,20,walk,
650,788,1664,6,20,walk,
